"RegionName","City","State","Metro","CountyName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01"
"Central Business District - Downtown","Kansas City","MO","Kansas City","Jackson",232,,,,,,,,,,,,1175,1150,1150,1150,1150,1150,1150,1150,1150,1150,1162.5,1175,1250,1308.5,1350,1350,1170,1150,1195,1250,1195,1150,1350,1300,1200,1195,1250,1362.5,1425,1200,1199.5,1137.5,1112.5,1150,1150,1170,1150,1200,1200,1200,1400,1400,1450,1190,1195,1150,1150,1150,1195,1335,1195,1195,1200,1200,1150,1190,1300,1162.5,1182.5,1150,1150
"Central Business District","Orlando","FL","Orlando","Orange",233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299,1275,1250,1224.5,1362.5,1395,1400,1397.5,1422.5,1625,1497.5,1475,1400,1400,1375,1437.5,1550,1575,1400
"Downtown","Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",234,,,,,,,,,,,,,2250,2290,2350,2225,2250,2100,2000,2125,2325,2500,2500,2397.5,2430,2430,2600,2500,2400,2500,2400,2300,2300,2300,2275,2300,2300,2225,2200,2275,2400,2425,2462.5,2650,2700,2550,2500,2595,2525,2595,2599.5,2597,2600,2600,2650,2600,2500,2547.5,2325,2350,2325,2400,2500,2500,2500,2600,2400,2200,2250,2300,2300,2425
"Downtown","Boston","MA","Boston","Suffolk",235,,,,,,,,,,,,,,,,,,,,,,,,3542.5,3065,3100,3100,3350,3950,3775,3650,3850,3625,3600,3600,3700,3675,3600,3625,4000,3575,3625,3750,3675,3500,3395,3522.5,3545,3545,3545,3600,3750,4277.5,4000,3925,4050,3850,4000,3850,3850,3850,3850,3850,3850,3950,3950,4075,3950,4350,4050,4050,4100
"City Center","Miami Beach","FL","Miami-Fort Lauderdale","Miami-Dade",236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600,2600,2597.5,3000,2650,3000,3000,2575,2600,2450,2425,2300,2400,2750,2800,2725,2750,2900,3250,3350,2950,3200,2700,2600,2825,2800,2750,2950,2995,2987.5,2800,2950,2725,2950,2975,3200,3200,2900,2800,2825,2725,2850,3000
"Central Park","New York","NY","New York","New York",237,,,,,,,,,,,,,,,,,,,,,,,,,3472.5,3500,3250,3205,3400,3600,3590,3495,3795,3797,3650,3750,3695,3600,3651,3600,3590,3695,3651,3695,3860,3900,3900,3885,3885,3900,3950,3950,3950,3650,3672.5,3672.5,3695,3695,3672.5,3672.5,3672.5,3672.5,3672.5,3695,3695,3695,3650,3650,3625,3650,3650,3650
"DUMBO","New York","NY","New York","Kings",238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4700,4700,4700,4650,4600,4750,4925,5000,4825,4300,4400,4450,4395,4100,4350,4695,4997.5,4695,4947.5,4900,4635,4255,4150,4589,4600,4224.5
"The Strip","Las Vegas","NV","Las Vegas","Clark",239,,,,,,,,,,,,,,,,,,,,,,,,2297.5,1947.5,1900,2100,2300,2395,2300,1895,1995,1925,1995,2200,2200,2199,2149.5,2195,2000,1900,2050,2300,2300,2100,2175,2200,2325,2299.5,2295,2195,1995,1995,1797.5,1995,2300,2300,2250,2250,2100,2100,2195,2200,2575,2575,2450,2350,2237.5,2250,2100,2250,2297.5
"Old Naples","Naples","FL","Naples","Collier",240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000,4000,4000,4000,3750,4000,4300,4500,4500,4600,4550,4500,4550,4600,4500,4500
"Central Beach Alliance","Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2150,1950,1800,1800,1800,1850,1800,1900,2100,2400,2225,2250,2200
"Harbordale","Fort Lauderdale","FL","Miami-Fort Lauderdale","Broward",242,,,,,,,,,,,,,,,,,,,,1650,1600,1599.5,1700,1650,1500,1500,1687.5,1797.5,1750,1650,1650,1500,1540,1540,1540,1595,1575,1700,1600,1565,1600,1540,1550,1637.5,1650,1612.5,1600,1565,1557.5,1500,1557.5,1650,1622.5,1587.5,1587.5,1565,1565,1565,1575,1612.5,1650,1500,1500,1500,1500,1637.5,1700,1500,1500,1562.5,1700,1612.5
"River West","Chicago","IL","Chicago","Cook",243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,2150,2337,2325,2375,2632.5,2625,2565,2250,2050,2123,2127.5,2328,2340,2075,2145,2140,2140,2140,2140,2140,2158.5,2400,2200,2250,2250,2250,2200,2167,2300,2300,2250,2200,2158.5,2250,2370,2310,2360,2250,2208.5,2158.5,2145,2158.5
"Downtown","West Palm Beach","FL","Miami-Fort Lauderdale","Palm Beach",244,,,,,,,,,,,,,1600,1600,1597.5,1537.5,1550,1550,1600,1600,1650,1750,1800,1650,1650,1650,1700,1650,1650,1600,1575,1600,1682.5,1625,1750,1800,1750,1750,1800,1800,1800,1850,1800,1750,1850,1900,1900,2100,1825,1850,1850,1950,2000,1950,1901,1900,1800,1750,1795,1800,1850,1850,1850,1875,1937.5,1995,2000,2075,2100,2100,2100,1925
"Society Hill","Philadelphia","PA","Philadelphia","Philadelphia",245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650,1637.5,1692.5,1697.5,1600,1600,1675,1827.5,1995,1850,1900,1850,1750,1725,1687.5,1690,1690,1712.5,1650,1637.5,1912.5,1950,2097.5,2250
"Graduate Hospital","Philadelphia","PA","Philadelphia","Philadelphia",245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2000,2000,1985,1975,1922.5,2100,2050,1925,1922.5,2000,1875,1950,2000,2000,1995,2147.5,2250,2197.5,1995,1997.5,2185,2172.5,1950
